timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751473771.8006747,662.7358,519.798,654.06213,0.0,
1751473771.8045704,668.7542,624.94354,675.12665,200.82097,
1751473771.8084660,751.0651,858.7774,762.571,1208.112,
1751473771.8123615,813.63916,921.88245,805.054,1450.0,
1751473771.8162572,765.31464,734.957,747.6134,841.7842,
1751473771.8201528,665.1254,539.8889,660.52313,0.0,
1751473771.8240485,655.3897,601.7549,668.7542,79.74425,
1751473771.8279440,740.17883,840.36804,760.1813,1069.2456,
1751473771.8318396,809.3023,930.7331,811.9575,1450.0,
1751473771.8357353,777.52856,754.7824,752.74677,983.04034,
1751473771.8396308,680.3485,543.42914,659.461,18.32082,
1751473771.8435264,649.2828,581.3099,657.9564,0.0,
1751473771.8474221,722.21204,815.7633,746.46277,931.61816,
1751473771.8513176,799.74365,926.9273,807.7977,1450.0,
1751473771.8552132,781.68835,787.5298,767.2618,1122.7919,
1751473771.8591089,686.10144,565.1132,670.52435,123.023865,
1751473771.8630044,642.64484,540.3314,648.2207,0.0,
1751473771.8669002,708.405,773.8113,734.69147,789.83093,
1751473771.8707957,794.9643,935.3354,816.2058,1450.0,
1751473771.8746912,799.3011,822.13574,792.66315,1258.3837,
1751473771.8785870,705.9269,592.28467,692.3854,254.19032,
1751473771.8824825,646.8046,544.9338,648.9288,0.0,
1751473771.8863780,701.7671,751.3306,714.6005,636.44934,
1751473771.8902738,783.8125,930.6446,800.00916,1450.0,
1751473771.8941693,797.885,858.15784,790.45044,1376.6282,
1751473771.8980649,719.0258,612.9952,694.6866,392.87982,
1751473771.9019606,652.64606,522.2761,641.2287,0.0,
1751473771.9058561,689.19916,712.1223,701.8556,507.9381,
1751473771.9097519,771.06757,921.4399,791.7781,1449.9115,
1751473771.9136474,801.9563,888.78107,794.5218,1450.0,
1751473771.9175429,727.61096,647.42413,713.53845,542.36707,
1751473771.9214387,646.9816,508.73465,655.7438,0.0,
1751473771.9253342,674.2416,672.737,695.0406,371.46127,
1751473771.9292297,764.25256,910.2881,785.3171,1357.4224,
1751473771.9331255,793.7252,910.81915,809.2138,1450.0,
1751473771.9370210,711.32574,681.2336,739.20526,690.43823,
1751473771.9409165,609.54346,526.613,658.3989,0.0,
1751473771.9448123,606.4457,646.7161,681.0566,228.78899,
1751473771.9487078,674.77264,868.07056,779.7412,1238.8237,
1751473771.9526036,708.1395,890.7282,816.8254,1450.0,
1751473771.9564991,649.54834,685.3934,744.5157,827.8887,
1751473771.9603946,540.4199,507.8496,651.3184,0.0,
1751473771.9642904,504.39786,590.072,660.16907,101.42831,
1751473771.9681859,570.95465,833.02203,756.55255,1100.0458,
1751473771.9720814,633.9712,910.81915,804.7885,1450.0,
1751473771.9759772,589.18695,718.8488,749.118,966.4896,
1751473771.9798727,487.40463,507.67258,651.3184,6.814991,
1751473771.9837685,464.74698,556.70514,644.592,0.0,
1751473771.9876640,534.0475,793.01715,746.28577,952.0631,
1751473771.9915595,607.9503,904.18115,810.80695,1450.0,
1751473771.9954553,583.6996,758.41113,763.0135,1097.4791,
1751473771.9993508,488.11267,533.6935,674.77264,105.14558,
1751473772.0032463,451.117,529.6222,644.1494,0.0,
1751473772.0071421,524.04626,759.8273,720.3534,797.708,
1751473772.0110376,605.7377,910.1111,810.3644,1450.0,
1751473772.0149331,602.1974,790.8045,782.9274,1224.6627,
1751473772.0188289,533.2509,552.0143,679.46344,217.90271,
1751473772.0227244,492.4495,508.91168,647.42413,0.0,
1751473772.0266201,543.42914,722.03503,724.4247,649.2828,
1751473772.0305157,630.3424,905.6858,804.523,1450.0,
1751473772.0344112,654.5047,829.7473,790.539,1351.4039,
1751473772.0383070,586.26624,587.7709,697.5188,354.55655,
1751473772.0422025,523.69226,505.0174,645.56555,0.0,
1751473772.0460980,576.3535,707.7855,707.6085,512.4519,
1751473772.0499938,688.93365,911.08466,803.4609,1450.0,
1751473772.0538893,723.5397,855.9452,797.7965,1450.0,
1751473772.0577848,655.7438,619.0136,699.99695,498.29092,
1751473772.0616806,592.01917,505.72543,641.0517,0.0,
1751473772.0655761,629.01483,671.9404,690.6153,371.63828,
1751473772.0694718,738.67426,902.7651,779.21014,1361.9362,
1751473772.0733674,794.0792,898.2512,800.9827,1450.0,
1751473772.0772629,726.3718,672.20593,725.6638,649.81384,
1751473772.0811586,642.91034,517.5853,651.3184,0.0,
1751473772.0850542,664.41736,637.3344,682.38416,245.33968,
1751473772.0889497,759.9158,874.443,773.8998,1250.9491,
1751473772.0928454,818.5955,915.24445,810.71844,1450.0,
1751473772.0967410,781.1573,707.52,738.0547,812.3115,
1751473772.1006367,697.16473,529.6222,643.7069,0.0,
1751473772.1045322,690.7038,620.0757,657.6024,131.07794,
1751473772.1084278,769.74,857.44977,749.91455,1137.3955,
1751473772.1123235,831.60596,929.7595,804.877,1450.0,
1751473772.1162190,804.9655,743.5421,752.65826,961.7988,
1751473772.1201146,723.4511,540.3314,660.96564,0.0,
1751473772.1240103,703.62573,594.9399,661.23114,21.241531,
1751473772.1279058,774.78485,830.8094,754.25134,1000.83014,
1751473772.1318014,842.0497,939.0527,810.89545,1450.0,
1751473772.1356971,827.3576,783.8125,760.80084,1108.1884,
1751473772.1395926,744.7812,560.8649,658.6645,103.64097,
1751473772.1434884,704.24524,573.3443,640.8747,0.0,
1751473772.1473839,769.2089,799.4781,719.8224,861.07855,
1751473772.1512794,851.25433,941.3538,793.6367,1450.0,
1751473772.1551752,840.8106,819.7461,776.2894,1235.0181,
1751473772.1590707,752.2157,576.7961,684.68536,224.00964,
1751473772.1629663,697.34174,545.64185,645.2115,0.0,
1751473772.1668620,750.18005,762.3939,715.48553,725.9293,
1751473772.1707575,838.0669,922.14795,800.8057,1450.0,
1751473772.1746531,842.4037,840.8106,789.38837,1353.0856,
1751473772.1785488,757.8801,607.6848,694.067,370.5762,
1751473772.1824443,692.73944,530.59576,646.45056,0.0,
1751473772.1863401,736.37305,726.3718,707.25446,573.3443,
1751473772.1902356,833.5531,929.848,790.18494,1450.0,
1751473772.1941311,852.6705,881.87756,788.59186,1445.1322,
1751473772.1980269,772.39514,639.5471,705.4843,509.88525,
1751473772.2019224,699.0234,515.3726,655.0357,0.0,
1751473772.2058179,727.4339,692.91644,704.7763,425.27316,
1751473772.2097137,814.25867,920.4663,792.75165,1392.3823,
1751473772.2136092,844.0853,900.19836,806.4701,1450.0,
1751473772.2175050,775.05035,661.5852,720.79596,659.81506,
1751473772.2214005,692.2969,510.15076,636.18384,0.0,
1751473772.2252960,703.53723,645.477,676.7198,278.61807,
1751473772.2291918,794.8758,887.3649,783.547,1283.785,
1751473772.2330873,843.7313,920.0238,815.40924,1450.0,
1751473772.2369828,789.74243,703.18317,744.6927,794.7873,
1751473772.2408786,699.81995,528.8256,658.0449,0.0,
1751473772.2447741,687.7831,620.69525,667.1611,148.4252,
1751473772.2486696,779.12164,851.16583,762.1284,1158.3715,
1751473772.2525654,842.84625,924.2721,817.97595,1450.0,
1751473772.2564609,796.4689,739.11676,759.1192,927.9009,
1751473772.2603567,706.3694,538.2958,662.6473,0.0,
1751473772.2642522,687.3405,593.9663,657.9564,33.720932,
1751473772.2681477,762.3939,830.6324,748.587,1013.044,
1751473772.2720435,829.21625,944.6286,805.408,1450.0,
1751473772.2759390,805.408,781.68835,756.72955,1067.741,
1751473772.2798345,716.2821,546.7039,662.2047,78.06263,
1751473772.2837303,678.22437,565.5558,650.07935,0.0,
1751473772.2876258,747.25934,805.6736,739.29376,858.5119,
1751473772.2915213,828.4197,938.2561,817.62195,1450.0,
1751473772.2954171,813.90466,793.01715,781.4228,1205.2799,
1751473772.2993126,715.5741,558.4752,672.6485,199.40488,
1751473772.3032084,668.5772,549.62463,630.0769,0.0,
1751473772.3071039,727.52246,757.8801,704.5108,705.3073,
1751473772.3109994,808.32874,914.53644,797.885,1450.0,
1751473772.3148952,814.43567,833.19904,787.7068,1332.6405,
1751473772.3187907,724.60175,612.0216,695.74866,338.7139,
1751473772.3226862,659.107,552.89935,646.9816,0.0,
1751473772.3265820,704.7763,735.75354,704.7763,556.88214,
1751473772.3304775,792.3976,919.8468,790.27344,1450.0,
1751473772.3343730,813.63916,867.62805,794.7873,1431.6792,
1751473772.3382688,740.17883,628.04126,700.08545,475.72177,
1751473772.3421643,675.5692,512.0979,633.9712,0.0,
1751473772.3460600,705.1303,676.5428,691.9429,409.07648,
1751473772.3499556,783.724,890.19714,787.9723,1388.134,
1751473772.3538511,814.78973,886.30286,803.63794,1450.0,
1751473772.3577468,753.98584,676.9853,726.9914,619.8987,
1751473772.3616424,675.12665,532.8084,659.107,0.0,
1751473772.3655379,683.6233,657.8679,691.76587,275.7859,
1751473772.3694336,760.4468,881.258,779.6527,1280.5988,
1751473772.3733292,807.7092,906.83636,806.3816,1450.0,
1751473772.3772249,764.34106,700.43945,733.7179,768.23535,
1751473772.3811204,679.46344,517.31976,645.3885,0.0,
1751473772.3850160,680.083,615.9159,661.8507,153.73558,
1751473772.3889117,767.4388,858.24634,757.5261,1159.9646,
1751473772.3928072,820.71967,911.08466,808.5943,1450.0,
1751473772.3967028,773.8113,728.85004,750.44556,917.1031,
1751473772.4005985,680.7911,544.4027,665.3909,0.0,
1751473772.4044940,660.70013,609.2779,672.6485,43.633644,
1751473772.4083896,740.17883,841.3416,757.9686,1026.674,
1751473772.4122853,815.40924,923.1215,806.4701,1450.0,
1751473772.4161808,788.68036,765.7572,756.287,1062.342,
1751473772.4200766,684.86237,551.5718,664.15186,69.30049,
1751473772.4239721,643.9724,569.45,651.938,0.0,
1751473772.4278677,717.3442,798.239,737.0811,888.073,
1751473772.4317634,792.84015,927.9894,805.6736,1450.0,
1751473772.4356589,786.46765,806.0276,772.7492,1196.7832,
1751473772.4395545,710.4407,571.04315,674.68414,188.7841,
1751473772.4434502,658.3989,541.57056,637.2459,0.0,
1751473772.4473457,708.9361,767.2618,716.54767,741.772,
1751473772.4512413,795.58386,925.95374,798.9471,1450.0,
1751473772.4551370,805.6736,829.21625,778.50214,1322.1083,
1751473772.4590325,725.22125,600.42725,687.7831,327.6506,
1751473772.4629283,656.54034,536.0831,638.485,0.0,
1751473772.4668238,692.91644,734.69147,702.1211,598.83417,
1751473772.4707193,783.9895,918.7847,795.58386,1450.0,
1751473772.4746151,803.63794,861.43256,794.7873,1421.147,
1751473772.4785106,729.38104,636.6264,704.5993,465.63205,
1751473772.4824061,659.461,521.30255,642.4678,0.0,
1751473772.4863019,693.18195,685.3934,688.3141,453.94922,
1751473772.4901974,784.8746,913.4743,777.52856,1414.1549,
1751473772.4940932,811.24945,893.7374,791.1585,1450.0,
1751473772.4979887,742.126,660.78864,711.32574,609.89746,
1751473772.5018842,659.72656,526.613,643.17584,0.0,
1751473772.5057800,672.914,670.0818,680.5256,312.162,
1751473772.5096755,764.7836,890.28564,776.555,1309.8059,
1751473772.5135710,810.71844,901.88,806.2931,1450.0,
1751473772.5174668,756.55255,693.8015,729.8236,759.3847,
1751473772.5213623,669.1967,517.40826,647.1586,0.0,
1751473772.5252578,667.4266,612.7297,663.62085,178.42886,
1751473772.5291536,753.2778,849.3072,754.33984,1188.9946,
1751473772.5330491,810.54144,918.7847,796.11487,1450.0,
1751473772.5369449,771.15607,731.4167,740.44434,901.526,
1751473772.5408404,679.10944,544.8453,657.42535,0.0,
1751473772.5447359,666.276,618.5711,659.90356,64.60966,
1751473772.5486317,745.66626,843.7313,743.45355,1059.1559,
1751473772.5525272,804.6115,921.88245,795.2298,1450.0,
1751473772.5564227,781.86536,758.9422,757.08356,1042.7821,
1751473772.5603185,685.3049,552.98785,665.3024,52.661297,
1751473772.5642140,644.5035,577.2386,645.65405,0.0,
1751473772.5681095,718.6718,800.00916,727.61096,918.6962,
1751473772.5720053,793.6367,920.4663,795.4953,1450.0,
1751473772.5759008,786.46765,788.0608,759.65027,1172.09,
1751473772.5797966,709.90967,566.79486,661.05414,165.15291,
1751473772.5836921,661.5852,555.466,638.308,0.0,
1751473772.5875876,718.6718,775.49286,726.1063,764.25256,
1751473772.5914834,802.2218,931.70667,808.5943,1450.0,
1751473772.5953789,805.1425,835.2347,782.04236,1292.9011,
1751473772.5992744,721.94653,601.2238,680.5256,292.69058,
1751473772.6031702,653.79663,537.8533,634.67926,0.0,
1751473772.6070657,691.0578,730.0891,702.65216,610.78253,
1751473772.6109614,782.21936,911.9697,788.50336,1450.0,
1751473772.6148570,805.8506,853.90955,784.255,1396.8961,
1751473772.6187525,724.1592,631.84705,698.9349,424.7421,
1751473772.6226482,650.5219,532.36584,646.8046,0.0,
1751473772.6265438,684.2428,703.09467,697.6073,461.8263,
1751473772.6304393,774.2538,905.6858,781.77686,1424.9526,
1751473772.6343350,802.57587,876.39014,796.55743,1450.0,
1751473772.6382306,735.134,655.6553,715.7511,565.9098,
1751473772.6421261,655.8323,524.57733,637.6,0.0,
1751473772.6460218,675.7462,666.099,677.3393,316.5873,
1751473772.6499174,763.98706,884.1787,774.60785,1316.4438,
1751473772.6538131,803.4609,897.6317,795.4953,1450.0,
1751473772.6577086,742.126,684.86237,722.12354,710.0867,
1751473772.6616042,653.35406,521.47955,651.584,0.0,
1751473772.6654999,656.1863,632.5551,677.87036,185.24385,
1751473772.6693954,744.6927,862.9372,772.8377,1196.3407,
1751473772.6732910,798.6816,907.63293,810.4529,1450.0,
1751473772.6771867,752.56976,716.2821,734.2489,836.20825,
1751473772.6810822,673.0025,531.3038,642.3793,0.0,
1751473772.6849778,662.2932,606.4457,656.54034,75.23042,
1751473772.6888735,732.5673,842.66925,748.4099,1059.5099,
1751473772.6927691,796.4689,918.6077,803.72644,1450.0,
1751473772.6966648,764.5181,751.0651,760.3583,1001.09564,
1751473772.7005603,671.7634,554.581,664.6829,27.171457,
1751473772.7044559,641.3172,587.0628,650.9644,0.0,
1751473772.7083516,714.7775,813.3736,742.126,933.03424,
1751473772.7122471,791.1585,923.387,802.3988,1450.0,
1751473772.7161427,767.79285,782.13086,762.571,1140.4047,
1751473772.7200384,682.20715,561.21893,676.7198,137.89294,
