timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751573199.6249161,0.0,646.00806,0.0,0.0,
1751573199.6288061,107.18122,680.7026,373.85095,402.08447,
1751573199.6326959,1079.6008,771.24457,1348.5717,1382.9121,
1751573199.6365860,1450.0,803.4609,1450.0,1450.0,
1751573199.6404760,996.67035,739.6478,684.59686,654.41614,
1751573199.6443658,44.96124,663.53235,0.0,0.0,
1751573199.6482558,8.673625,680.3485,247.0213,263.395,
1751573199.6521459,944.18604,769.0319,1242.895,1273.8723,
1751573199.6560357,1450.0,808.5058,1450.0,1450.0,
1751573199.6599257,1126.8632,737.8777,827.8887,798.6816,
1751573199.6638157,149.66429,639.9896,0.0,0.0,
1751573199.6677055,0.0,656.98285,123.28938,141.78722,
1751573199.6715956,799.56665,760.88934,1114.8263,1154.6542,
1751573199.6754856,1450.0,813.63916,1450.0,1450.0,
1751573199.6793754,1248.471,758.8537,972.5081,945.2481,
1751573199.6832654,268.08582,661.6737,18.763351,0.0,
1751573199.6871555,0.0,646.7161,16.37368,27.082952,
1751573199.6910455,654.32764,736.9041,975.3403,1013.398,
1751573199.6949353,1450.0,807.17816,1450.0,1450.0,
1751573199.6988254,1353.9706,771.15607,1104.3826,1080.3088,
1751573199.7027154,395.4465,680.26,117.44797,78.32815,
1751573199.7066052,0.0,648.9288,0.0,0.0,
1751573199.7104952,516.0807,725.22125,835.50024,872.49585,
1751573199.7143853,1435.308,803.63794,1450.0,1450.0,
1751573199.7182751,1447.0793,781.1573,1231.5663,1215.6351,
1751573199.7221651,538.3843,687.9601,238.61319,201.352,
1751573199.7260551,0.0,646.9816,0.0,0.0,
1751573199.7299449,380.1349,717.1672,688.57965,726.4603,
1751573199.7338350,1342.1992,798.1505,1450.0,1450.0,
1751573199.7377250,1450.0,788.0608,1343.1729,1332.729,
1751573199.7416148,686.45544,704.33374,370.4877,334.6426,
1751573199.7455049,0.0,646.09656,0.0,0.0,
1751573199.7493949,243.92358,699.0234,545.1108,577.76965,
1751573199.7532849,1229.9731,792.2206,1450.0,1450.0,
1751573199.7571747,1450.0,800.36316,1438.3171,1432.1217,
1751573199.7610648,820.4541,723.0086,509.97375,473.59763,
1751573199.7649548,0.0,655.5668,0.0,0.0,
1751573199.7688446,126.47562,693.8015,400.49136,434.3008,
1751573199.7727346,1102.9664,783.28143,1369.0167,1406.2778,
1751573199.7766247,1450.0,803.1069,1450.0,1450.0,
1751573199.7805145,967.81726,722.8316,654.15063,618.21704,
1751573199.7844045,26.640419,641.3172,0.0,0.0,
1751573199.7882946,25.755356,678.84393,269.59042,292.60208,
1751573199.7921844,968.5253,785.58264,1263.1631,1297.5035,
1751573199.7960744,1450.0,822.40125,1450.0,1450.0,
1751573199.7999644,1105.7102,751.5962,800.8057,770.89056,
1751573199.8038542,129.83885,658.6645,0.0,0.0,
1751573199.8077443,0.0,658.93,140.90216,158.07239,
1751573199.8116343,827.53467,753.63184,1134.9172,1170.4083,
1751573199.8155243,1450.0,801.42523,1450.0,1450.0,
1751573199.8194141,1230.1501,750.09155,945.8677,921.52844,
1751573199.8233042,245.69371,666.71857,1.2390893,0.0,
1751573199.8271942,0.0,659.3725,33.720932,47.1739,
1751573199.8310840,683.1807,753.01227,1000.4761,1042.0741,
1751573199.8349741,1450.0,817.4449,1450.0,1450.0,
1751573199.8388641,1338.6589,776.46643,1080.4858,1063.6697,
1751573199.8427539,377.5682,685.12787,98.5076,63.724594,
1751573199.8466439,0.0,653.08856,0.0,0.0,
1751573199.8505340,533.6935,727.78796,860.105,900.81793,
1751573199.8544238,1444.6896,801.5138,1450.0,1450.0,
1751573199.8583138,1434.8654,775.6699,1210.1477,1191.3844,
1751573199.8622038,516.1692,687.429,216.75212,177.89783,
1751573199.8660936,0.0,647.5127,0.0,0.0,
1751573199.8699837,401.28793,717.78674,711.14874,749.56055,
1751573199.8738737,1357.3339,804.16895,1450.0,1450.0,
1751573199.8777637,1450.0,791.7781,1326.6221,1313.2577,
1751573199.8816535,667.60364,699.3774,348.89215,310.74588,
1751573199.8855436,0.0,646.09656,0.0,0.0,
1751573199.8894336,264.36856,702.82916,566.97186,598.3916,
1751573199.8933234,1247.6744,790.18494,1450.0,1450.0,
1751573199.8972135,1450.0,799.4781,1425.2183,1420.1733,
1751573199.9011035,804.43445,718.5833,488.02417,455.27682,
1751573199.9049933,0.0,645.65405,0.0,0.0,
1751573199.9088833,144.08838,684.95087,422.1754,455.0113,
1751573199.9127734,1123.854,776.909,1383.3547,1418.9342,
1751573199.9166632,1450.0,799.65515,1450.0,1450.0,
1751573199.9205532,937.37103,732.03625,636.8919,603.879,
1751573199.9244432,4.6023316,654.06213,0.0,0.0,
1751573199.9283330,40.978455,682.47266,287.1147,314.9057,
1751573199.9322231,987.9082,774.51935,1281.0414,1318.3025,
1751573199.9361131,1450.0,801.1597,1450.0,1450.0,
1751573199.9400029,1074.0249,741.3294,771.15607,744.1616,
1751573199.9438930,104.52603,661.31964,0.0,0.0,
1751573199.9477830,0.0,667.60364,164.09082,183.2967,
1751573199.9516730,853.73254,763.98706,1160.0531,1197.4028,
1751573199.9555628,1450.0,812.9311,1450.0,1450.0,
1751573199.9594529,1199.173,753.10077,916.5721,888.69257,
1751573199.9633429,216.4866,666.0105,0.0,0.0,
1751573199.9672327,0.0,663.3553,55.316486,67.530365,
1751573199.9711227,713.62695,748.941,1029.3292,1066.3248,
1751573199.9750128,1450.0,804.34595,1450.0,1450.0,
1751573199.9789026,1316.7979,758.41113,1055.1731,1032.3384,
1751573199.9827926,350.04272,662.6473,77.97412,41.686504,
1751573199.9866827,0.0,642.64484,0.0,0.0,
1751573199.9905725,567.59143,727.61096,886.39136,922.14795,
1751573199.9944625,1450.0,787.7068,1450.0,1450.0,
