timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1748958310.3571723,646.7161,673.268,0.0,0.0,
1748958310.3610723,774.0768,709.4671,1068.3605,66.91082,
1748958310.3649726,830.6324,740.7099,1450.0,873.8235,
1748958310.3688726,737.1696,711.8568,1207.227,1053.6685,
1748958310.3727727,614.5883,675.39215,260.29727,75.49594,
1748958310.3766730,632.5551,673.0025,0.0,0.0,
1748958310.3805730,776.1124,702.4751,565.0247,50.006104,
1748958310.3844731,839.83704,714.15796,1408.4905,0.0,
1748958310.3883734,748.4099,705.0418,1450.0,602.1089,
1748958310.3922734,629.19183,682.6497,871.52234,561.6615,
1748958310.3961735,620.78375,674.59564,0.0,0.0,
1748958310.4000738,730.0006,713.0074,358.0968,0.0,
1748958310.4039738,825.5875,733.45233,1364.2373,454.56876,
1748958310.4078739,790.00793,716.7247,1450.0,1392.6478,
1748958310.4117742,659.90356,709.82117,781.86536,1144.653,
1748958310.4156742,629.5459,697.5188,0.0,109.5709,
1748958310.4195743,746.55133,711.32574,253.03973,0.0,
1748958310.4234746,850.10376,727.2569,1268.8274,761.5974,
1748958310.4273746,813.0196,723.7167,1450.0,1433.6263,
1748958310.4312749,666.3645,715.48553,855.5027,1410.4376,
1748958310.4351749,619.2791,699.2889,0.0,569.7156,
1748958310.4390750,732.12476,701.059,282.33536,0.0,
1748958310.4429753,845.50146,725.13275,1228.557,906.4823,
1748958310.4468753,812.1345,720.3534,1450.0,1450.0,
1748958310.4507754,685.92444,709.2901,967.1092,1450.0,
1748958310.4546757,614.23425,693.89,33.632423,1024.2843,
1748958310.4585757,707.34296,695.3946,15.488616,45.757797,
1748958310.4624758,843.5543,723.7167,986.6691,781.2458,
1748958310.4663761,828.86224,732.7443,1450.0,1450.0,
1748958310.4702761,684.86237,706.72345,887.896,1450.0,
1748958310.4741762,599.0997,681.1451,23.71971,1114.2068,
1748958310.4780765,670.61285,704.06824,0.0,110.63297,
1748958310.4819765,810.89545,729.8236,799.0356,657.24835,
1748958310.4858766,825.853,727.78796,1450.0,1450.0,
1748958310.4897768,701.5016,717.87524,1156.6898,1450.0,
1748958310.4936769,608.3928,701.236,131.43198,1229.6191,
1748958310.4975772,664.06335,703.80273,0.0,222.94757,
1748958310.5014772,791.9551,729.5581,914.62494,606.97675,
1748958310.5053773,820.89667,745.4007,1450.0,1450.0,
1748958310.5092776,723.4511,734.2489,1200.5005,1438.3171,
1748958310.5131776,610.78253,720.4419,254.89838,1387.3375,
1748958310.5170777,626.0941,711.06024,0.0,370.04517,
1748958310.5209780,750.00305,733.5409,532.6314,383.2326,
1748958310.5248780,801.42523,765.9342,1450.0,1446.5482,
1748958310.5287781,713.62695,766.9963,1373.442,1450.0,
1748958310.5326784,588.56744,737.7892,484.83795,1441.6804,
1748958310.5365784,591.4881,736.10754,0.0,542.27856,
1748958310.5404785,708.6706,766.3767,350.48526,283.1319,
1748958310.5443788,772.9262,792.3091,1375.8317,1367.6891,
1748958310.5482788,681.1451,793.7252,1440.4413,1450.0,
1748958310.5521789,539.09235,787.6183,451.47104,1450.0,
1748958310.5560791,526.1704,775.31586,0.0,734.0719,
1748958310.5599792,642.73334,791.8666,227.81541,226.04529,
1748958310.5638795,728.496,825.5875,1261.6584,1264.8446,
1748958310.5677795,665.0369,830.2783,1450.0,1450.0,
1748958310.5716796,526.79,822.48975,469.43784,1450.0,
1748958310.5755799,499.6185,819.4805,0.0,858.7774,
1748958310.5794799,622.9079,830.1013,188.7841,159.93103,
1748958310.5833800,735.488,860.282,1169.7888,1134.5632,
1748958310.5872803,684.3313,853.99805,1450.0,1450.0,
1748958310.5911803,560.5109,833.02203,565.2902,1450.0,
