timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1751399084.1548538,749.295,278.44107,172.0564,547.3234,
1751399084.1587458,680.3485,186.30592,0.0,434.03528,
1751399084.1626377,695.92566,871.2568,805.9391,763.98706,
1751399084.1665297,777.086,1359.9005,1450.0,1034.728,
1751399084.1704216,808.41724,1038.0028,1088.8054,896.4811,
1751399084.1743135,763.54456,308.26773,184.27028,586.17773,
1751399084.1782055,701.3245,124.52847,0.0,435.80542,
1751399084.1820974,693.89,812.5771,657.6024,714.689,
1751399084.1859894,757.34906,1276.1735,1450.0,1025.3464,
1751399084.1898813,804.6115,1020.7441,1366.981,945.7792,
1751399084.1937733,766.9963,374.382,393.9419,631.0505,
1751399084.1976652,701.9441,108.50882,0.0,434.03528,
1751399084.2015572,685.74744,762.1284,705.7499,673.445,
1751399084.2054491,754.33984,1332.8175,1450.0,1020.39,
1751399084.2093408,811.33795,1119.5172,1425.0413,980.7392,
1751399084.2132328,779.6527,434.65482,558.2097,671.40936,
1751399084.2171247,692.56244,88.7719,0.0,424.6536,
1751399084.2210166,669.9048,640.9632,407.12933,600.25024,
1751399084.2249086,744.5157,1298.3,1366.273,985.076,
1751399084.2288005,804.9655,1231.6548,1450.0,995.6968,
1751399084.2326925,785.58264,586.8858,731.68225,700.882,
1751399084.2365844,712.5649,84.78911,0.0,437.84106,
1751399084.2404764,683.8888,458.28604,273.75024,565.7328,
1751399084.2443683,748.0559,1242.541,1321.1348,963.1264,
1751399084.2482603,804.25745,1336.0038,1283.785,1011.80493,
1751399084.2521522,797.44244,631.316,583.434,743.27655,
1751399084.2560441,718.8488,76.64652,0.0,461.8263,
1751399084.2599361,660.52313,381.728,135.32625,500.68057,
1751399084.2638280,725.5753,1192.4464,1169.8773,893.38336,
1751399084.2677200,792.0436,1309.4519,1450.0,1017.73486,
1751399084.2716119,800.8057,681.85315,859.3969,782.9274,
1751399084.2755039,740.9754,137.18489,25.755356,481.7402,
1751399084.2793958,667.78064,318.8,193.65196,467.84473,
1751399084.2832878,692.2969,1061.811,1059.9524,840.5451,
1751399084.2871797,766.6423,1314.4967,1450.0,1022.9567,
1751399084.2910717,782.7504,774.96185,1000.65314,807.35516,
1751399084.2949636,713.1844,191.17378,66.291275,479.52756,
1751399084.2988555,650.8759,217.28316,0.0,430.0525,
1751399084.3027475,685.57043,964.3655,926.9273,803.1069,
1751399084.3066394,767.88135,1352.997,1450.0,1038.0028,
1751399084.3105311,792.1321,926.21924,965.6931,862.0521,
1751399084.3144231,721.32697,221.8855,93.46274,524.40027,
1751399084.3183150,644.6805,115.1468,0.0,403.05804,
1751399084.3222070,673.1795,875.5936,806.2046,744.3386,
1751399084.3260989,745.75476,1373.1765,1450.0,1023.0452,
1751399084.3299909,775.22736,870.3717,953.1252,893.6489,
1751399084.3338828,731.2397,208.25551,190.0232,577.1501,
1751399084.3377748,656.71735,107.800766,0.0,411.37766,
1751399084.3416667,653.97363,803.0184,844.1738,690.9693,
1751399084.3455586,732.12476,1343.4384,1450.0,1010.0348,
1751399084.3494506,782.48486,1017.4693,1270.9515,922.9445,
1751399084.3533425,736.8156,351.28183,416.15698,609.0124,
1751399084.3572345,652.55756,131.43198,0.0,404.29715,
1751399084.3611264,664.41736,696.27966,522.3646,648.57477,
1751399084.3650184,752.3927,1298.477,1408.6675,1003.2198,
1751399084.3689103,784.7861,1138.192,1425.7493,957.81604,
