timestamps,eeg_1,eeg_2,eeg_3,eeg_4,note
1749130432.2379775,709.2901,449.96643,601.3123,490.0598,
1749130432.2418687,0.0,0.0,0.0,0.0,
1749130432.2457600,228.70049,482.8908,352.4324,518.8244,
1749130432.2496510,1241.9215,1430.5286,1345.297,1445.3977,
1749130432.2535422,1450.0,1450.0,1450.0,1450.0,
1749130432.2574332,850.28076,610.42847,717.0787,632.9091,
1749130432.2613244,0.0,0.0,0.0,0.0,
1749130432.2652154,111.16401,328.53568,264.72256,366.94745,
1749130432.2691066,1117.2161,1324.6749,1277.4126,1353.1741,
1749130432.2729979,1450.0,1450.0,1450.0,1450.0,
1749130432.2768888,990.12085,763.102,855.4141,779.5642,
1749130432.2807801,7.9655743,0.0,0.0,0.0,
1749130432.2846711,2.832204,197.0152,104.96857,227.99243,
1749130432.2885623,981.2702,1213.0685,1110.578,1248.117,
1749130432.2924535,1450.0,1450.0,1450.0,1450.0,
1749130432.2963445,1120.0482,903.1191,980.8277,912.6778,
1749130432.3002357,111.96057,0.0,12.4794,0.0,
1749130432.3041267,0.0,79.47873,0.0,100.54324,
1749130432.3080180,832.93353,1089.8676,961.7103,1123.2345,
1749130432.3119092,1450.0,1450.0,1450.0,1450.0,
1749130432.3158002,1205.3684,1016.0532,1082.5215,1040.127,
1749130432.3196914,192.8554,26.640419,86.82476,29.030092,
1749130432.3235824,0.0,0.0,0.0,0.0,
1749130432.3274736,694.1555,964.89655,826.29553,1000.2991,
1749130432.3313646,1450.0,1450.0,1450.0,1450.0,
1749130432.3352559,1357.4224,1177.0464,1253.9584,1182.2682,
1749130432.3391471,367.567,162.40921,243.39255,157.36433,
1749130432.3430381,0.0,0.0,0.0,0.0,
1749130432.3469293,550.5097,811.42645,701.413,854.7061,
1749130432.3508203,1450.0,1450.0,1450.0,1450.0,
1749130432.3547115,1450.0,1297.1495,1357.5109,1297.3265,
1749130432.3586028,508.1151,291.80554,375.35556,288.17676,
1749130432.3624938,0.0,0.0,0.0,0.0,
1749130432.3663850,414.20984,680.7911,549.97864,721.32697,
1749130432.3702760,1389.6387,1450.0,1450.0,1450.0,
1749130432.3741672,1450.0,1385.2134,1450.0,1395.6571,
1749130432.3780584,654.6817,412.1742,552.63385,434.12378,
1749130432.3819494,0.0,0.0,0.0,0.0,
1749130432.3858407,279.68015,545.81885,405.62473,568.8305,
1749130432.3897316,1286.8827,1450.0,1381.4076,1450.0,
1749130432.3936229,1450.0,1450.0,1450.0,1450.0,
1749130432.3975139,799.74365,572.7248,673.7991,578.38916,
1749130432.4014051,0.0,0.0,0.0,0.0,
1749130432.4052963,172.49893,394.73843,301.62973,429.60995,
1749130432.4091873,1189.8798,1371.1409,1306.5311,1394.6835,
1749130432.4130785,1450.0,1450.0,1450.0,1450.0,
1749130432.4169695,938.3446,719.4683,806.2931,719.1143,
1749130432.4208608,0.0,0.0,0.0,0.0,
1749130432.4247520,45.049747,253.83629,156.12526,291.717,
1749130432.4286430,1041.1891,1263.3401,1167.6647,1298.3885,
1749130432.4325342,1450.0,1450.0,1450.0,1450.0,
1749130432.4364252,1079.8663,874.1775,946.0447,867.097,
1749130432.4403164,72.84075,0.0,0.0,0.0,
1749130432.4442077,0.0,132.84807,46.64286,157.01031,
1749130432.4480987,906.83636,1156.6898,1040.9235,1183.5958,
1749130432.4519899,1450.0,1450.0,1450.0,1450.0,
1749130432.4558809,1205.0144,997.7324,1096.1515,1009.4152,
1749130432.4597721,190.0232,2.6551914,89.92248,0.0,
1749130432.4636633,0.0,26.728926,0.0,39.208324,
1749130432.4675543,758.8537,1031.2764,893.11786,1059.8639,
1749130432.4714456,1450.0,1450.0,1450.0,1450.0,
1749130432.4753366,1320.4266,1134.7402,1212.1833,1136.6874,
1749130432.4792278,319.77356,118.15601,196.04163,109.128365,
1749130432.4831188,0.0,0.0,0.0,0.0,
1749130432.4870100,619.1021,883.20514,777.70557,921.2629,
1749130432.4909012,1450.0,1450.0,1450.0,1450.0,
1749130432.4947922,1418.4032,1261.6584,1324.6749,1254.7549,
1749130432.4986835,458.90558,249.14546,334.6426,238.52469,
1749130432.5025744,0.0,0.0,0.0,0.0,
1749130432.5064657,469.43784,747.8789,609.3664,770.1825,
1749130432.5103569,1436.1045,1450.0,1450.0,1450.0,
1749130432.5142479,1450.0,1368.6626,1405.3928,1345.12,
1749130432.5181391,551.2177,390.1361,428.72488,354.91058,
1749130432.5220301,0.0,0.0,0.0,0.0,
1749130432.5259213,336.67825,599.63074,468.11023,621.22626,
1749130432.5298126,1329.1003,1450.0,1418.2262,1450.0,
1749130432.5337036,1450.0,1443.8931,1450.0,1442.0344,
1749130432.5375948,739.7363,510.5048,611.31354,507.14154,
1749130432.5414858,0.0,0.0,0.0,0.0,
1749130432.5453770,220.55789,454.12622,343.67026,471.91602,
